19-04-19.15:52:37.074 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.075 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:Map?string,object?
19-04-19.15:52:37.076 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.076 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method error
19-04-19.15:52:37.077 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:Map?string,object?
19-04-19.15:52:37.077 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.078 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:Map?string,object?
19-04-19.15:52:37.079 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.079 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method error
19-04-19.15:52:37.080 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:Map?string,object?
19-04-19.15:52:37.080 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.081 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:Map?string,object?
19-04-19.15:52:37.081 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.081 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method error
19-04-19.15:52:37.082 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:Map?string,object?
19-04-19.15:52:37.082 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.083 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:Map?string,object?
19-04-19.15:52:37.084 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.086 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method error
19-04-19.15:52:37.088 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:Map?string,object?
19-04-19.15:52:37.089 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.090 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:Map?string,object?
19-04-19.15:52:37.091 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.091 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method error
19-04-19.15:52:37.092 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:Map?string,object?
19-04-19.15:52:37.092 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.093 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:Map?string,object?
19-04-19.15:52:37.093 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.094 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method error
19-04-19.15:52:37.094 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:Map?string,object?
19-04-19.15:52:37.094 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method error was basic-error-controller
19-04-19.15:52:37.100 [main            ] DEBUG OperationModelsProvider  - Adding return parameter of type Lorg/springframework/web/servlet/ModelAndView;
19-04-19.15:52:37.100 [main            ] DEBUG OperationModelsProvider  - Reading parameters models for handlerMethod |errorHtml|
19-04-19.15:52:37.101 [main            ] DEBUG OperationModelsProvider  - Finished reading parameters models for handlerMethod |errorHtml|
19-04-19.15:52:37.101 [main            ] DEBUG SwaggerOperationModelsProvider  - Reading parameters models for handlerMethod |errorHtml|
19-04-19.15:52:37.103 [main            ] INFO  ModelContextKeyGenerator  - Cache Key Generated: org.springframework.web.servlet.ModelAndView(true)
19-04-19.15:52:37.103 [main            ] INFO  CachingAspect           - Caching aspect applied for cache models with key org.springframework.web.servlet.ModelAndView(true)
19-04-19.15:52:37.105 [main            ] INFO  ModelPropertiesKeyGenerator  - Cache key generated: org.springframework.web.servlet.ModelAndView(true)
19-04-19.15:52:37.105 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelProperties with key org.springframework.web.servlet.ModelAndView(true)
19-04-19.15:52:37.132 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property view
19-04-19.15:52:37.139 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getView
19-04-19.15:52:37.141 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'view' renamed to 'view'
19-04-19.15:52:37.141 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property view to model
19-04-19.15:52:37.142 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getView
19-04-19.15:52:37.142 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getView
19-04-19.15:52:37.142 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getView
19-04-19.15:52:37.142 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getView
19-04-19.15:52:37.146 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property model
19-04-19.15:52:37.146 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModel
19-04-19.15:52:37.146 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'model' renamed to 'model'
19-04-19.15:52:37.146 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property model to model
19-04-19.15:52:37.146 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModel
19-04-19.15:52:37.147 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModel
19-04-19.15:52:37.147 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModel
19-04-19.15:52:37.147 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModel
19-04-19.15:52:37.147 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property status
19-04-19.15:52:37.147 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getStatus
19-04-19.15:52:37.147 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'status' renamed to 'status'
19-04-19.15:52:37.147 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property status to model
19-04-19.15:52:37.147 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getStatus
19-04-19.15:52:37.147 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getStatus
19-04-19.15:52:37.147 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getStatus
19-04-19.15:52:37.147 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getStatus
19-04-19.15:52:37.149 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property empty
19-04-19.15:52:37.149 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isEmpty
19-04-19.15:52:37.149 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'empty' renamed to 'empty'
19-04-19.15:52:37.150 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property empty to model
19-04-19.15:52:37.150 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isEmpty
19-04-19.15:52:37.150 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isEmpty
19-04-19.15:52:37.150 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isEmpty
19-04-19.15:52:37.150 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isEmpty
19-04-19.15:52:37.150 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property viewName
19-04-19.15:52:37.151 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getViewName
19-04-19.15:52:37.151 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'viewName' renamed to 'viewName'
19-04-19.15:52:37.151 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property viewName to model
19-04-19.15:52:37.151 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getViewName
19-04-19.15:52:37.151 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getViewName
19-04-19.15:52:37.151 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getViewName
19-04-19.15:52:37.151 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getViewName
19-04-19.15:52:37.152 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property modelMap
19-04-19.15:52:37.152 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModelMap
19-04-19.15:52:37.153 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'modelMap' renamed to 'modelMap'
19-04-19.15:52:37.153 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property modelMap to model
19-04-19.15:52:37.153 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModelMap
19-04-19.15:52:37.153 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModelMap
19-04-19.15:52:37.153 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModelMap
19-04-19.15:52:37.153 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getModelMap
19-04-19.15:52:37.153 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property reference
19-04-19.15:52:37.154 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isReference
19-04-19.15:52:37.154 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'reference' renamed to 'reference'
19-04-19.15:52:37.154 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property reference to model
19-04-19.15:52:37.154 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isReference
19-04-19.15:52:37.154 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isReference
19-04-19.15:52:37.154 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isReference
19-04-19.15:52:37.154 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member isReference
19-04-19.15:52:37.156 [main            ] DEBUG DefaultModelProvider    - Inferred 7 properties. Properties found view, model, status, empty, viewName, modelMap, reference
19-04-19.15:52:37.157 [main            ] DEBUG ApiModelReader          - Generated parameter model id: ModelAndView, name: ModelAndView, schema: {} models
19-04-19.15:52:37.157 [main            ] DEBUG ApiModelReader          - Adding a new model with key ModelAndView
19-04-19.15:52:37.157 [main            ] INFO  ModelContextKeyGenerator  - Cache Key Generated: org.springframework.web.servlet.ModelAndView(true)
19-04-19.15:52:37.157 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelDependencies with key org.springframework.web.servlet.ModelAndView(true)
19-04-19.15:52:37.157 [main            ] INFO  ModelPropertiesKeyGenerator  - Cache key generated: org.springframework.web.servlet.ModelAndView(true)
19-04-19.15:52:37.158 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelProperties with key org.springframework.web.servlet.ModelAndView(true)
19-04-19.15:52:37.158 [main            ] DEBUG ModelDependencyProvider  - Adding type Lorg/springframework/web/servlet/View; for parameter view
19-04-19.15:52:37.158 [main            ] DEBUG ModelDependencyProvider  - Recursively resolving dependencies for type Lorg/springframework/web/servlet/View;
19-04-19.15:52:37.158 [main            ] INFO  ModelPropertiesKeyGenerator  - Cache key generated: org.springframework.web.servlet.View(true)
19-04-19.15:52:37.158 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelProperties with key org.springframework.web.servlet.View(true)
19-04-19.15:52:37.159 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property contentType
19-04-19.15:52:37.159 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getContentType
19-04-19.15:52:37.159 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'contentType' renamed to 'contentType'
19-04-19.15:52:37.159 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property contentType to model
19-04-19.15:52:37.159 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getContentType
19-04-19.15:52:37.159 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getContentType
19-04-19.15:52:37.159 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getContentType
19-04-19.15:52:37.159 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getContentType
19-04-19.15:52:37.159 [main            ] DEBUG ModelDependencyProvider  - Adding type Lorg/springframework/ui/ModelMap; for parameter modelMap
19-04-19.15:52:37.159 [main            ] DEBUG ModelDependencyProvider  - Recursively resolving dependencies for value type Ljava/lang/Object;
19-04-19.15:52:37.160 [main            ] DEBUG ModelDependencyProvider  - Marking base type Ljava/lang/Object; as seen
19-04-19.15:52:37.160 [main            ] INFO  ModelPropertiesKeyGenerator  - Cache key generated: org.springframework.web.servlet.View(true)
19-04-19.15:52:37.160 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelProperties with key org.springframework.web.servlet.View(true)
19-04-19.15:52:37.161 [main            ] DEBUG DefaultModelProvider    - Inferred 1 properties. Properties found contentType
19-04-19.15:52:37.161 [main            ] DEBUG DefaultModelProvider    - Skipping model of type Lorg/springframework/ui/ModelMap; as its either a container type, map, enum or base type, or its already been handled
19-04-19.15:52:37.161 [main            ] DEBUG ApiModelReader          - Adding a new model with key ModelMap
19-04-19.15:52:37.161 [main            ] DEBUG ApiModelReader          - Adding a new model with key View
19-04-19.15:52:37.161 [main            ] INFO  OperationsKeyGenerator  - Cache key generated: /error.org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml.DefaultGenericTypeNamingStrategy
19-04-19.15:52:37.161 [main            ] INFO  CachingAspect           - Caching aspect applied for cache operations with key /error.org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml.DefaultGenericTypeNamingStrategy
19-04-19.15:52:37.162 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:ModelAndView
19-04-19.15:52:37.162 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.163 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method errorHtml
19-04-19.15:52:37.163 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:ModelAndView
19-04-19.15:52:37.163 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.164 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:ModelAndView
19-04-19.15:52:37.164 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.164 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method errorHtml
19-04-19.15:52:37.165 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:ModelAndView
19-04-19.15:52:37.165 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.165 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:ModelAndView
19-04-19.15:52:37.166 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.166 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method errorHtml
19-04-19.15:52:37.166 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:ModelAndView
19-04-19.15:52:37.168 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.169 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:ModelAndView
19-04-19.15:52:37.170 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.170 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method errorHtml
19-04-19.15:52:37.171 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:ModelAndView
19-04-19.15:52:37.171 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.172 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:ModelAndView
19-04-19.15:52:37.172 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.172 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method errorHtml
19-04-19.15:52:37.173 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:ModelAndView
19-04-19.15:52:37.173 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.173 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:ModelAndView
19-04-19.15:52:37.174 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.174 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method errorHtml
19-04-19.15:52:37.174 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:ModelAndView
19-04-19.15:52:37.174 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.175 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:ModelAndView
19-04-19.15:52:37.175 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.175 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method errorHtml
19-04-19.15:52:37.176 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:ModelAndView
19-04-19.15:52:37.176 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.176 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:ModelAndView
19-04-19.15:52:37.177 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.177 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method errorHtml
19-04-19.15:52:37.177 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:ModelAndView
19-04-19.15:52:37.178 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method errorHtml was basic-error-controller
19-04-19.15:52:37.200 [main            ] DEBUG OperationModelsProvider  - Adding return parameter of type Lcom/k2data/kbc/api/KbcResponse;
19-04-19.15:52:37.200 [main            ] DEBUG OperationModelsProvider  - Reading parameters models for handlerMethod |delete|
19-04-19.15:52:37.201 [main            ] DEBUG OperationModelsProvider  - Finished reading parameters models for handlerMethod |delete|
19-04-19.15:52:37.202 [main            ] DEBUG SwaggerOperationModelsProvider  - Reading parameters models for handlerMethod |delete|
19-04-19.15:52:37.203 [main            ] INFO  ModelContextKeyGenerator  - Cache Key Generated: com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.203 [main            ] INFO  CachingAspect           - Caching aspect applied for cache models with key com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.204 [main            ] INFO  ModelPropertiesKeyGenerator  - Cache key generated: com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.204 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelProperties with key com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.204 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property message
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getMessage
19-04-19.15:52:37.205 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'message' renamed to 'message'
19-04-19.15:52:37.205 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property message to model
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getMessage
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getMessage
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getMessage
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getMessage
19-04-19.15:52:37.205 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property body
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getBody
19-04-19.15:52:37.205 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'body' renamed to 'body'
19-04-19.15:52:37.205 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property body to model
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getBody
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getBody
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getBody
19-04-19.15:52:37.205 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped getter for member getBody
19-04-19.15:52:37.206 [main            ] DEBUG DefaultModelProvider    - Inferred 2 properties. Properties found message, body
19-04-19.15:52:37.206 [main            ] DEBUG ApiModelReader          - Generated parameter model id: KbcResponse, name: KbcResponse, schema: {} models
19-04-19.15:52:37.206 [main            ] DEBUG ApiModelReader          - Adding a new model with key KbcResponse
19-04-19.15:52:37.206 [main            ] INFO  ModelContextKeyGenerator  - Cache Key Generated: com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.206 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelDependencies with key com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.206 [main            ] INFO  ModelPropertiesKeyGenerator  - Cache key generated: com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.206 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelProperties with key com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.207 [main            ] INFO  OperationsKeyGenerator  - Cache key generated: /prop/{id}.com.k2data.kbc.properties.controller.PropertiesController.delete.DefaultGenericTypeNamingStrategy
19-04-19.15:52:37.207 [main            ] INFO  CachingAspect           - Caching aspect applied for cache operations with key /prop/{id}.com.k2data.kbc.properties.controller.PropertiesController.delete.DefaultGenericTypeNamingStrategy
19-04-19.15:52:37.215 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:KbcResponse
19-04-19.15:52:37.215 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method delete was key:value管理接口
19-04-19.15:52:37.216 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method delete
19-04-19.15:52:37.216 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:KbcResponse
19-04-19.15:52:37.217 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method delete was key:value管理接口
19-04-19.15:52:37.222 [main            ] DEBUG VendorExtensionsReader  - Extension count 1 for method delete
19-04-19.15:52:37.223 [main            ] DEBUG OperationModelsProvider  - Adding return parameter of type Lcom/k2data/kbc/api/KbcResponse;
19-04-19.15:52:37.223 [main            ] DEBUG OperationModelsProvider  - Reading parameters models for handlerMethod |list|
19-04-19.15:52:37.223 [main            ] DEBUG OperationModelsProvider  - Finished reading parameters models for handlerMethod |list|
19-04-19.15:52:37.223 [main            ] DEBUG SwaggerOperationModelsProvider  - Reading parameters models for handlerMethod |list|
19-04-19.15:52:37.224 [main            ] INFO  ModelContextKeyGenerator  - Cache Key Generated: com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.224 [main            ] INFO  CachingAspect           - Caching aspect applied for cache models with key com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.224 [main            ] DEBUG ApiModelReader          - Generated parameter model id: KbcResponse, name: KbcResponse, schema: {} models
19-04-19.15:52:37.224 [main            ] INFO  ModelContextKeyGenerator  - Cache Key Generated: com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.224 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelDependencies with key com.k2data.kbc.api.KbcResponse(true)
19-04-19.15:52:37.225 [main            ] INFO  OperationsKeyGenerator  - Cache key generated: /propList.com.k2data.kbc.properties.controller.PropertiesController.list.DefaultGenericTypeNamingStrategy
19-04-19.15:52:37.225 [main            ] INFO  CachingAspect           - Caching aspect applied for cache operations with key /propList.com.k2data.kbc.properties.controller.PropertiesController.list.DefaultGenericTypeNamingStrategy
19-04-19.15:52:37.228 [main            ] DEBUG OperationResponseClassReader  - Setting spring response class to:KbcResponse
19-04-19.15:52:37.228 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method list was key:value管理接口
19-04-19.15:52:37.229 [main            ] DEBUG OperationAuthReader     - Authorization count 0 for method list
19-04-19.15:52:37.230 [main            ] DEBUG SwaggerOperationResponseClassReader  - Setting response class to:KbcResponse
19-04-19.15:52:37.230 [main            ] INFO  ClassOrApiAnnotationResourceGrouping  - Group for method list was key:value管理接口
19-04-19.15:52:37.230 [main            ] DEBUG VendorExtensionsReader  - Extension count 1 for method list
19-04-19.15:52:37.231 [main            ] DEBUG OperationModelsProvider  - Adding return parameter of type Lcom/k2data/kbc/api/KbcResponse;
19-04-19.15:52:37.231 [main            ] DEBUG OperationModelsProvider  - Reading parameters models for handlerMethod |saveProps|
19-04-19.15:52:37.231 [main            ] DEBUG OperationModelsProvider  - Adding input parameter of type Lcom/k2data/kbc/properties/model/Properties;
19-04-19.15:52:37.231 [main            ] DEBUG OperationModelsProvider  - Finished reading parameters models for handlerMethod |saveProps|
19-04-19.15:52:37.231 [main            ] DEBUG SwaggerOperationModelsProvider  - Reading parameters models for handlerMethod |saveProps|
19-04-19.15:52:37.231 [main            ] INFO  ModelContextKeyGenerator  - Cache Key Generated: com.k2data.kbc.properties.model.Properties(false)
19-04-19.15:52:37.231 [main            ] INFO  CachingAspect           - Caching aspect applied for cache models with key com.k2data.kbc.properties.model.Properties(false)
19-04-19.15:52:37.232 [main            ] INFO  ModelPropertiesKeyGenerator  - Cache key generated: com.k2data.kbc.properties.model.Properties(false)
19-04-19.15:52:37.232 [main            ] INFO  CachingAspect           - Caching aspect applied for cache modelProperties with key com.k2data.kbc.properties.model.Properties(false)
19-04-19.15:52:37.232 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property id
19-04-19.15:52:37.232 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped setter for member setId
19-04-19.15:52:37.232 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'id' renamed to 'id'
19-04-19.15:52:37.232 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property id to model
19-04-19.15:52:37.233 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped setter for member setId
19-04-19.15:52:37.233 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped setter for member setId
19-04-19.15:52:37.233 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped setter for member setId
19-04-19.15:52:37.233 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped setter for member setId
19-04-19.15:52:37.233 [main            ] DEBUG OptimizedModelPropertiesProvider  - Reading property createDate
19-04-19.15:52:37.233 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped setter for member setCreateDate
19-04-19.15:52:37.233 [main            ] DEBUG ObjectMapperBeanPropertyNamingStrategy  - Name 'createDate' renamed to 'createDate'
19-04-19.15:52:37.233 [main            ] DEBUG OptimizedModelPropertiesProvider  - Adding property createDate to model
19-04-19.15:52:37.233 [main            ] DEBUG BeanModelProperty       - Evaluating unwrapped setter for member setCreateDate
